DATE,PRCP,SNOW,SNWD,SNOW_DAY_SUM
2016-09-16,0.0,0.0,,0.0
2016-09-17,0.0,0.0,,0.0
2016-09-19,0.0,0.0,,0.0
2016-09-20,0.0,0.0,,0.0
2016-09-21,0.0,0.0,,0.0
2016-09-26,0.0,0.0,,0.0
2016-09-27,0.0,0.0,,0.0
2016-09-28,0.0,0.0,,0.0
2016-09-29,0.0,0.0,,0.0
2016-10-02,0.0,0.0,,0.0
2016-10-03,0.0,0.0,,0.0
2016-10-06,0.11,1.2,1.3,1.2000000000000017
2016-10-08,0.0,0.0,,1.2000000000000017
2016-10-09,0.0,0.0,,1.2000000000000017
2016-10-10,0.0,0.0,,1.2000000000000017
2016-10-13,0.0,0.0,,1.2000000000000017
2016-10-14,0.0,0.0,,1.2000000000000017
2016-10-15,0.0,0.0,,1.2000000000000017
2016-10-16,0.0,0.0,,0.0
2016-10-17,0.0,0.0,,0.0
2016-10-18,0.0,0.0,,0.0
2016-10-19,0.14,2.2,2.2,2.200000000000002
2016-10-20,0.0,0.0,,2.200000000000002
2016-10-21,0.0,0.0,,2.200000000000002
2016-10-27,0.0,0.0,,2.200000000000002
2016-10-28,0.0,0.0,,2.200000000000002
2016-11-01,0.0,0.0,,2.200000000000002
2016-11-03,0.0,0.0,,2.200000000000002
2016-11-04,0.0,0.0,,0.0
2016-11-05,0.0,0.0,,0.0
2016-11-07,0.0,0.0,,0.0
2016-11-08,0.0,0.0,,0.0
2016-11-09,0.0,0.0,,0.0
2016-11-10,0.0,0.0,,0.0
2016-11-11,0.0,0.0,,0.0
2016-11-12,0.0,0.0,,0.0
2016-11-13,0.0,0.0,,0.0
2016-11-15,0.0,0.0,,0.0
2016-11-16,0.0,0.0,,0.0
2016-11-17,0.0,0.0,,0.0
2016-11-18,0.09,0.9,,0.9000000000000018
2016-11-19,0.0,0.0,,0.9000000000000018
2016-11-20,0.0,0.0,,0.9000000000000018
2016-11-21,0.0,0.0,,0.9000000000000018
2016-11-22,0.33,2.0,,2.9000000000000017
2016-11-23,0.0,0.0,,2.9000000000000017
2016-11-24,0.0,0.0,,2.9000000000000017
2016-11-25,0.0,0.0,,2.0000000000000018
2016-11-26,0.0,0.0,,2.0000000000000018
2016-11-27,0.01,0.9,0.9,2.9000000000000017
2016-11-28,0.19,3.4,3.5,6.300000000000002
2016-11-29,0.11,2.3,5.0,6.600000000000001
2016-11-30,0.0,0.0,,6.600000000000001
2016-12-01,0.0,0.0,,6.600000000000001
2016-12-02,0.06,1.5,3.0,8.100000000000001
2016-12-03,0.01,0.5,,8.600000000000001
2016-12-04,0.0,0.0,,7.700000000000001
2016-12-06,0.01,0.4,,4.700000000000002
2016-12-07,0.16,2.7,,5.100000000000001
2016-12-08,0.0,0.0,,5.100000000000001
2016-12-09,0.43,8.4,14.0,13.500000000000002
2016-12-13,0.0,0.0,,12.000000000000002
2016-12-14,0.02,1.5,14.5,13.000000000000002
2016-12-15,0.47,4.1,16.0,17.1
2016-12-16,0.06,0.5,13.5,17.200000000000003
2016-12-17,0.66,9.8,22.0,24.300000000000004
2016-12-18,0.1,1.2,,25.500000000000004
2016-12-19,0.0,0.0,,17.1
2016-12-20,0.0,0.0,,17.1
2016-12-21,0.0,0.0,,15.600000000000001
2016-12-22,0.02,0.3,16.5,11.800000000000002
2016-12-23,0.12,2.4,18.5,13.700000000000003
2016-12-24,0.0,0.0,,3.9000000000000017
2016-12-25,0.0,0.0,,2.700000000000002
2016-12-26,0.15,2.2,19.0,4.900000000000002
2016-12-27,0.0,0.0,,4.900000000000002
2016-12-28,0.0,0.0,,4.900000000000002
2016-12-29,0.06,1.5,,6.100000000000002
2016-12-30,0.0,0.0,,3.700000000000002
2016-12-31,0.0,0.0,,3.700000000000002
2017-01-01,0.0,0.0,,3.700000000000002
2017-01-02,0.0,0.0,,1.5000000000000018
2017-01-03,0.11,2.5,19.5,4.000000000000002
2017-01-04,0.56,5.9,26.0,9.900000000000002
2017-01-05,0.76,8.0,34.0,16.400000000000002
2017-01-06,0.12,1.1,33.5,17.500000000000004
2017-01-07,0.0,0.0,,17.500000000000004
2017-01-08,0.36,3.5,33.0,21.000000000000004
2017-01-09,0.33,1.2,33.0,22.200000000000003
2017-01-10,0.23,2.4,34.0,22.1
2017-01-11,0.15,1.0,38.0,17.200000000000003
2017-01-14,0.05,1.0,38.0,10.200000000000003
2017-01-16,0.05,1.3,38.0,10.400000000000002
2017-01-17,0.0,0.0,,10.400000000000002
2017-01-18,0.0,0.0,,6.900000000000002
2017-01-20,0.05,1.1,38.0,6.8000000000000025
2017-01-21,0.08,1.4,38.5,5.800000000000002
2017-01-23,0.06,2.0,39.0,6.800000000000002
2017-01-24,0.08,1.6,39.0,7.400000000000002
2017-01-27,0.01,0.3,38.0,6.400000000000002
2017-01-28,0.0,0.0,,6.400000000000002
2017-01-29,0.0,0.0,,6.400000000000002
2017-01-30,0.0,0.0,,5.300000000000002
2017-01-31,0.0,0.0,,3.9000000000000017
2017-02-01,0.0,0.0,,1.900000000000002
2017-02-02,0.0,0.0,,0.30000000000000177
2017-02-03,0.14,3.8,37.5,3.8000000000000016
2017-02-04,0.04,1.0,34.0,4.800000000000002
2017-02-06,0.0,0.0,,4.800000000000002
2017-02-07,0.0,0.0,,4.800000000000002
2017-02-08,0.17,0.9,,5.700000000000002
2017-02-09,0.0,0.0,,5.700000000000002
2017-02-10,0.0,0.0,,5.700000000000002
2017-02-12,0.11,1.8,26.0,3.700000000000002
2017-02-13,0.0,0.0,,2.700000000000002
2017-02-14,0.0,0.0,,2.700000000000002
2017-02-15,0.0,0.0,,2.700000000000002
2017-02-16,0.0,0.0,,1.800000000000002
2017-02-17,0.0,0.0,,1.800000000000002
2017-02-18,0.0,0.0,,1.800000000000002
2017-02-19,0.0,0.0,,0.0
2017-02-20,0.05,1.2,24.0,1.2000000000000017
2017-02-21,0.0,0.0,,1.2000000000000017
2017-02-22,0.0,0.0,,1.2000000000000017
2017-02-23,0.06,1.6,22.0,2.8000000000000016
2017-02-24,0.09,1.9,23.0,4.700000000000002
2017-02-26,0.12,2.2,24.0,6.900000000000002
2017-02-27,0.0,0.0,,6.900000000000002
2017-02-28,0.3,3.9,25.5,9.600000000000001
2017-03-01,0.06,1.0,,10.600000000000001
2017-03-02,0.0,0.0,,10.600000000000001
2017-03-03,0.0,0.0,,9.000000000000002
2017-03-04,0.0,0.0,,7.100000000000001
2017-03-05,0.0,0.0,,4.900000000000002
2017-03-06,0.04,0.8,20.5,5.700000000000002
2017-03-07,0.03,0.6,22.0,2.4000000000000017
2017-03-08,0.0,0.0,,1.4000000000000017
2017-03-09,0.0,0.0,,1.4000000000000017
2017-03-10,0.0,0.0,,1.4000000000000017
2017-03-11,0.01,0.5,20.0,1.9000000000000017
2017-03-12,0.0,0.0,,1.9000000000000017
2017-03-13,0.0,0.0,,1.1000000000000019
2017-03-15,0.0,0.0,,0.5000000000000018
2017-03-16,0.0,0.0,,0.5000000000000018
2017-03-17,0.0,0.0,,0.5000000000000018
2017-03-18,0.0,0.0,,0.5000000000000018
2017-03-19,0.0,0.0,,0.0
2017-03-20,0.0,0.0,,0.0
2017-03-21,0.0,0.0,,0.0
2017-03-22,0.0,0.0,,0.0
2017-03-23,0.0,0.0,,0.0
2017-03-24,0.04,0.6,,0.6000000000000018
2017-03-25,0.0,0.0,,0.6000000000000018
2017-03-26,0.07,0.0,,0.6000000000000018
2017-03-28,0.04,0.8,,1.4000000000000017
2017-03-29,0.03,0.0,,1.4000000000000017
2017-03-30,0.0,0.0,,1.4000000000000017
2017-03-31,0.0,0.0,,1.4000000000000017
2017-04-01,0.0,0.0,,0.8000000000000018
2017-04-02,0.0,0.0,,0.8000000000000018
2017-04-03,0.05,0.7,,1.5000000000000018
2017-04-04,0.05,0.8,,1.5000000000000018
2017-04-05,0.19,2.6,,4.100000000000001
2017-04-06,0.0,0.0,,4.100000000000001
2017-04-07,0.0,0.0,,4.100000000000001
2017-04-08,0.0,0.0,,4.100000000000001
2017-04-09,0.11,1.2,,5.300000000000002
2017-04-10,0.0,0.0,,4.600000000000001
2017-04-11,0.0,0.0,,3.8000000000000016
2017-04-12,0.0,0.0,,1.2000000000000017
2017-04-13,0.0,0.0,,1.2000000000000017
2017-04-14,0.0,0.0,,1.2000000000000017
2017-04-15,0.0,0.0,,1.2000000000000017
2017-04-16,0.0,0.0,,0.0
2017-04-17,0.0,0.0,,0.0
2017-04-18,0.0,0.0,,0.0
2017-04-19,0.01,0.0,,0.0
2017-04-21,0.25,1.7,,1.7000000000000017
2017-04-23,0.0,0.0,,1.7000000000000017
2017-04-24,0.0,0.0,,1.7000000000000017
2017-04-25,0.11,2.0,,3.700000000000002
2021-05-19,0.0,0.0,,3.700000000000002
2021-05-20,0.06,0.0,,3.700000000000002
2021-05-21,0.0,0.0,,3.700000000000002
2021-05-22,0.0,0.0,,2.0000000000000018
2021-05-24,0.0,0.0,,2.0000000000000018
2021-05-26,0.0,0.0,,2.0000000000000018
2021-05-27,0.0,0.0,,0.0
2021-05-28,0.0,0.0,,0.0
2021-05-29,0.0,0.0,,0.0
2021-06-03,0.0,0.0,,0.0
2021-06-04,0.0,0.0,,0.0
2021-06-05,0.0,0.0,,0.0
2021-06-06,0.0,0.0,,0.0
2021-06-07,0.0,0.0,,0.0
2021-06-08,0.0,0.0,,0.0
2021-06-09,0.0,0.0,,0.0
2021-06-10,0.0,0.0,,0.0
2021-06-11,0.0,0.0,,0.0
2021-06-12,0.0,0.0,,0.0
2021-06-13,0.0,0.0,,0.0
2021-06-14,0.0,0.0,,0.0
2021-06-18,0.0,0.0,,0.0
2021-06-19,0.0,0.0,,0.0
2021-06-30,0.0,0.0,,0.0
2021-07-07,0.0,0.0,,0.0
2021-07-08,0.0,0.0,,0.0
2021-07-10,0.0,0.0,,0.0
2021-07-11,0.0,0.0,,0.0
2021-07-13,0.0,0.0,,0.0
2021-07-15,0.0,0.0,,0.0
2021-07-27,0.0,0.0,,0.0
2021-07-28,0.0,0.0,,0.0
2021-07-29,0.0,0.0,,0.0
2021-07-30,0.0,0.0,,0.0
2021-08-02,0.0,0.0,,0.0
2021-08-05,0.0,0.0,,0.0
2021-08-06,0.0,0.0,,0.0
2021-08-09,0.0,0.0,,0.0
2021-08-10,0.0,0.0,,0.0
2021-08-11,0.0,0.0,,0.0
2021-08-12,0.0,0.0,,0.0
2021-08-14,0.0,0.0,,0.0
2021-08-15,0.0,0.0,,0.0
2021-08-16,0.0,0.0,,0.0
2021-08-17,0.0,0.0,,0.0
2021-08-18,0.0,0.0,,0.0
2021-08-21,0.0,0.0,,0.0
2021-08-22,0.0,0.0,,0.0
2021-08-23,0.0,0.0,,0.0
2021-08-24,0.0,0.0,,0.0
2021-08-25,0.0,0.0,,0.0
2021-08-26,0.0,0.0,,0.0
2021-08-30,0.0,0.0,,0.0
2021-08-31,0.0,0.0,,0.0
2021-09-01,0.0,0.0,,0.0
2021-09-05,0.0,0.0,,0.0
2021-09-06,0.0,0.0,,0.0
2021-09-08,0.0,0.0,,0.0
2021-09-10,0.0,0.0,,0.0
2021-09-19,0.0,0.0,,0.0
2021-09-22,0.0,0.0,,0.0
2021-09-23,0.0,0.0,,0.0
2021-09-24,0.0,0.0,,0.0
2021-09-25,0.0,0.0,,0.0
2021-09-26,0.0,0.0,,0.0
2021-09-27,0.0,0.0,,0.0
2021-11-06,0.0,0.0,,0.0
2021-11-07,0.0,0.0,,0.0
2021-11-08,0.0,0.0,,0.0
2021-11-09,0.0,0.0,,0.0
2021-11-14,0.0,0.0,,0.0
2021-11-16,0.0,0.0,,0.0
2021-11-22,0.0,0.0,,0.0
2021-11-23,0.0,0.0,,0.0
2022-05-03,0.0,0.0,,0.0
2022-06-02,0.0,0.0,,0.0
2022-08-25,0.0,0.0,,0.0
2018-05-05,0.0,0.0,,0.0
2018-05-06,0.0,0.0,,0.0
2018-05-07,0.0,0.0,,0.0
2018-05-08,0.0,0.0,,0.0
2018-05-09,0.0,0.0,,0.0
2018-05-10,0.0,0.0,,0.0
2018-05-11,0.0,0.0,,0.0
2018-05-12,0.0,0.0,,0.0
2018-05-14,0.0,0.0,,0.0
2018-05-15,0.0,0.0,,0.0
2018-05-16,0.0,0.0,,0.0
2018-05-17,0.0,0.0,,0.0
2018-05-18,0.0,0.0,,0.0
2018-05-21,0.0,0.0,,0.0
2018-05-22,0.0,0.0,,0.0
2018-05-25,0.0,0.0,,0.0
2018-05-26,0.0,0.0,,0.0
2018-05-27,0.0,0.0,,0.0
2018-05-28,0.0,0.0,,0.0
2018-05-31,0.0,0.0,,0.0
2018-06-01,0.0,0.0,,0.0
2018-06-02,0.0,0.0,,0.0
2018-06-03,0.0,0.0,,0.0
2018-06-04,0.0,0.0,,0.0
2018-06-05,0.0,0.0,,0.0
2018-06-06,0.0,0.0,,0.0
2018-06-07,0.0,0.0,,0.0
2018-06-08,0.0,0.0,,0.0
2018-06-09,0.0,0.0,,0.0
2018-06-10,0.0,0.0,,0.0
2018-06-11,0.0,0.0,,0.0
2018-06-12,0.0,0.0,,0.0
2018-06-13,0.0,0.0,,0.0
2018-06-14,0.0,0.0,,0.0
2018-06-15,0.0,0.0,,0.0
2018-06-16,0.0,0.0,,0.0
2018-06-19,0.0,0.0,,0.0
2018-06-20,0.0,0.0,,0.0
2018-06-21,0.0,0.0,,0.0
2018-06-22,0.0,0.0,,0.0
2018-06-23,0.0,0.0,,0.0
2018-06-27,0.0,0.0,,0.0
2018-06-28,0.0,0.0,,0.0
2018-06-29,0.0,0.0,,0.0
2018-06-30,0.0,0.0,,0.0
2018-07-01,0.0,0.0,,0.0
2018-07-02,0.0,0.0,,0.0
2018-07-03,0.0,0.0,,0.0
2018-07-05,0.0,0.0,,0.0
2018-07-06,0.0,0.0,,0.0
2018-07-07,0.0,0.0,,0.0
2018-07-09,0.0,0.0,,0.0
2018-07-10,0.0,0.0,,0.0
2018-07-11,0.0,0.0,,0.0
2018-07-12,0.0,0.0,,0.0
2018-07-15,0.0,0.0,,0.0
2018-07-16,0.0,0.0,,0.0
2018-07-17,0.0,0.0,,0.0
2018-07-18,0.0,0.0,,0.0
2018-07-20,0.0,0.0,,0.0
2018-07-21,0.0,0.0,,0.0
2018-07-22,0.0,0.0,,0.0
2018-07-26,0.0,0.0,,0.0
2018-07-28,0.0,0.0,,0.0
2018-07-29,0.0,0.0,,0.0
2018-07-30,0.0,0.0,,0.0
2018-07-31,0.0,0.0,,0.0
2018-08-01,0.0,0.0,,0.0
2018-08-06,0.0,0.0,,0.0
2018-08-07,0.0,0.0,,0.0
2018-08-08,0.0,0.0,,0.0
2018-08-10,0.0,0.0,,0.0
2018-08-11,0.0,0.0,,0.0
2018-08-12,0.0,0.0,,0.0
2018-08-15,0.0,0.0,,0.0
2018-08-16,0.0,0.0,,0.0
2018-08-18,0.04,0.0,,0.0
2018-08-20,0.0,0.0,,0.0
2018-08-25,0.0,0.0,,0.0
2018-08-26,0.0,0.0,,0.0
2018-08-31,0.0,0.0,,0.0
2018-09-01,0.0,0.0,,0.0
2018-09-02,0.0,0.0,,0.0
2018-09-03,0.0,0.0,,0.0
2018-09-04,0.0,0.0,,0.0
2018-09-05,0.0,0.0,,0.0
2018-09-07,0.0,0.0,,0.0
2018-09-12,0.0,0.0,,0.0
2018-09-13,0.0,0.0,,0.0
2018-09-14,0.0,0.0,,0.0
2018-09-15,0.0,0.0,,0.0
2018-09-16,0.0,0.0,,0.0
2018-09-17,0.0,0.0,,0.0
2018-09-18,0.0,0.0,,0.0
2018-09-19,0.0,0.0,,0.0
2018-09-21,0.0,0.0,,0.0
2018-09-22,0.0,0.0,,0.0
2018-09-23,0.0,0.0,,0.0
2018-09-26,0.0,0.0,,0.0
2018-09-27,0.0,0.0,,0.0
2018-09-28,0.0,0.0,,0.0
2018-09-29,0.0,0.0,,0.0
2018-09-30,0.0,0.0,,0.0
2018-10-01,0.0,0.0,,0.0
2018-10-05,0.05,0.0,,0.0
2018-10-13,0.0,0.0,,0.0
2018-10-14,,1.0,,1.000000000000002
2014-03-05,0.28,4.3,,5.300000000000002
2014-03-06,0.0,0.0,,5.300000000000002
2014-03-08,0.51,5.9,,11.200000000000003
2014-03-11,0.2,2.8,,14.000000000000002
2014-03-18,0.12,1.6,,15.600000000000001
2014-03-19,0.04,0.6,,16.200000000000003
2014-11-11,0.45,5.3,,20.5
2014-11-12,0.24,6.3,,22.5
2014-11-13,0.08,1.2,,23.7
2014-11-14,0.2,2.5,,20.300000000000004
2014-11-18,0.0,0.0,,17.5
2014-11-19,0.0,0.0,,15.900000000000002
2014-11-20,0.0,0.0,,15.300000000000002
2014-11-21,0.0,0.0,,10.000000000000002
2014-12-17,0.08,1.8,,5.500000000000002
2015-02-05,0.43,5.1,,9.400000000000002
2016-10-05,0.0,0.2,,7.100000000000001
2016-10-06,0.12,1.0,1.0,8.100000000000001
2016-10-08,0.0,0.0,,8.100000000000001
2016-10-09,0.0,0.0,,8.100000000000001
2016-10-10,0.0,0.0,,8.100000000000001
2016-10-12,0.55,0.0,,6.300000000000002
2016-10-13,0.0,0.0,,1.2000000000000017
2016-10-14,0.0,0.0,,1.0000000000000018
2016-10-15,0.0,0.0,,0.0
2016-10-16,0.0,0.0,,0.0
2016-10-17,0.0,0.0,,0.0
2016-10-18,0.0,0.0,,0.0
2016-10-19,0.12,2.1,1.5,2.100000000000002
2016-10-20,0.0,0.0,,2.100000000000002
2016-10-21,0.0,0.0,,2.100000000000002
2016-10-22,0.0,0.0,,2.100000000000002
2016-10-23,0.0,0.0,,2.100000000000002
2016-10-24,0.0,0.0,,2.100000000000002
2016-10-25,0.0,0.0,,2.100000000000002
2016-10-27,0.0,0.0,,0.0
2016-11-01,0.0,0.0,,0.0
2016-11-10,0.0,0.0,,0.0
2016-11-11,0.0,0.0,,0.0
2016-11-12,0.0,0.0,,0.0
2016-11-13,0.0,0.0,,0.0
2016-11-14,0.0,0.0,,0.0
2016-11-15,0.0,0.0,,0.0
2016-11-16,0.0,0.0,,0.0
2016-11-23,0.0,0.0,,0.0
2016-11-24,0.01,0.3,,0.30000000000000177
2016-11-25,0.0,0.0,,0.30000000000000177
2016-11-26,0.0,0.0,,0.30000000000000177
2016-11-27,0.03,0.6,,0.9000000000000017
2016-11-28,0.03,2.0,,2.9000000000000017
2016-11-29,0.04,1.5,,4.400000000000002
2016-11-30,0.01,0.6,,5.000000000000002
2016-12-01,0.02,0.4,,5.100000000000001
2016-12-05,0.0,0.0,,5.100000000000001
2016-12-10,0.0,0.3,,5.400000000000002
2016-12-11,0.14,3.0,,7.8000000000000025
2016-12-12,0.03,0.5,,6.3000000000000025
2016-12-13,0.0,0.0,,4.8000000000000025
2016-12-15,0.33,4.0,,8.200000000000001
2016-12-16,0.09,1.5,,9.3
2016-12-17,0.6,8.0,,17.3
2016-12-18,0.0,0.1,,17.1
2016-12-19,0.0,0.0,,14.100000000000001
2016-12-20,0.0,0.0,,13.600000000000001
2016-12-21,0.0,0.0,,13.600000000000001
2016-12-22,0.03,0.5,,10.100000000000001
2016-12-23,0.16,3.0,,11.600000000000001
2016-12-24,0.0,0.0,,3.600000000000002
2016-12-25,0.01,0.2,,3.700000000000002
2016-12-26,0.11,5.5,,9.200000000000003
2016-12-29,0.01,1.0,,10.200000000000003
2016-12-30,0.0,0.0,,10.200000000000003
2016-12-31,0.0,0.0,,9.700000000000003
2017-01-01,0.0,0.0,,6.700000000000002
2017-01-02,0.0,0.0,,6.700000000000002
2017-01-03,0.04,2.0,,8.500000000000002
2017-01-04,0.05,3.5,,6.500000000000002
2017-01-05,0.19,11.5,20.0,17.0
2017-01-06,0.06,0.6,,17.6
2017-01-07,0.0,0.0,,17.6
2017-01-08,0.18,2.0,,19.6
2017-01-09,0.53,4.0,,23.6
2017-01-10,0.32,3.2,,24.8
2017-01-12,0.13,3.4,,24.700000000000003
2017-01-13,0.07,1.1,,14.3
2017-01-14,0.07,1.0,29.0,14.700000000000003
2017-01-15,0.0,0.0,,14.700000000000003
2017-01-16,0.1,1.0,,13.700000000000003
2017-01-18,0.0,0.0,,9.700000000000003
2017-01-19,0.0,0.0,,6.500000000000002
2017-01-20,0.06,1.0,,4.100000000000001
2017-01-21,0.04,0.6,,3.600000000000002
2017-01-22,0.02,0.4,,3.0000000000000018
2017-01-23,0.11,3.0,,6.000000000000002
2017-01-24,0.1,3.0,30.5,8.000000000000002
2017-01-25,0.01,0.5,,8.500000000000002
2017-01-26,0.0,0.3,,8.800000000000002
2017-01-27,0.0,0.0,,7.800000000000002
2017-02-01,0.0,0.0,,7.200000000000002
2017-02-02,0.0,0.0,,6.800000000000002
2017-02-03,0.24,4.5,31.0,8.3
2017-02-04,0.07,3.2,31.5,8.500000000000002
2017-02-05,0.04,2.2,,10.200000000000003
2017-02-06,0.0,0.0,30.0,9.900000000000002
2017-02-07,0.02,0.7,30.5,10.600000000000001
2017-02-08,0.33,4.1,31.5,14.700000000000001
2017-02-09,0.0,0.0,,14.700000000000001
2017-02-10,0.0,0.0,,10.200000000000003
2017-02-11,0.02,0.0,,7.000000000000002
2017-02-12,0.26,0.6,,5.400000000000001
2017-02-13,0.0,0.0,,5.400000000000001
2017-02-14,0.0,0.0,,4.700000000000001
2017-02-15,0.0,0.0,,0.6000000000000018
2017-02-16,0.0,0.0,,0.6000000000000018
2017-02-17,0.0,0.0,,0.6000000000000018
2017-02-18,0.0,0.0,,0.6000000000000018
2017-02-19,0.0,0.0,,0.0
2017-02-20,0.11,1.7,,1.7000000000000017
2017-02-21,0.0,0.0,28.0,1.7000000000000017
2017-02-22,0.0,0.0,28.0,1.7000000000000017
2017-02-23,0.02,0.5,27.0,2.200000000000002
2017-02-24,0.2,2.0,29.0,4.200000000000002
2017-02-25,0.0,0.0,29.0,4.200000000000002
2017-02-26,0.08,2.0,29.0,6.200000000000002
2017-02-27,0.0,0.0,28.0,4.500000000000002
2017-02-28,0.21,3.0,30.0,7.500000000000002
2017-03-01,0.05,0.3,29.5,7.800000000000002
2017-03-02,0.01,0.3,29.5,7.600000000000001
2017-03-03,0.0,0.0,,5.600000000000001
2017-03-04,0.0,0.0,,5.600000000000001
2017-03-05,0.0,0.0,,3.600000000000002
2017-03-06,0.05,0.8,28.5,4.400000000000002
2017-03-07,0.05,0.7,27.5,2.1000000000000023
2017-03-08,0.0,0.0,,1.800000000000002
2017-03-09,0.0,0.0,,1.5000000000000022
2017-03-14,0.0,0.0,20.5,1.5000000000000022
2017-03-15,0.0,0.0,,1.5000000000000022
2017-03-16,0.0,0.0,,1.5000000000000022
2017-03-21,0.0,0.0,,0.7000000000000022
2017-03-22,0.0,0.0,4.5,0.0
2017-03-24,0.04,0.8,4.5,0.8000000000000023
2017-03-25,0.0,0.0,2.5,0.8000000000000023
2017-03-26,0.23,1.5,4.0,2.3000000000000025
2017-03-27,0.02,0.0,2.5,2.3000000000000025
2017-03-28,0.07,0.9,3.5,3.2000000000000024
2017-03-30,0.0,0.0,,3.2000000000000024
2017-03-31,0.0,0.0,,3.2000000000000024
2017-04-01,0.0,0.0,,2.400000000000002
2017-04-02,0.0,0.0,,2.400000000000002
2017-04-03,0.07,0.7,,1.6000000000000023
2017-04-04,0.11,1.0,,2.6000000000000023
2017-04-05,0.21,2.7,,4.400000000000002
2017-04-06,0.0,0.0,,4.400000000000002
2017-04-07,0.0,0.0,,4.400000000000002
2017-04-08,0.0,0.0,,4.400000000000002
2017-04-09,0.13,1.0,,5.400000000000002
2017-04-11,0.0,0.0,,4.700000000000003
2017-04-12,0.0,0.0,,3.7000000000000024
2017-04-13,0.0,0.0,,1.0000000000000022
2017-04-14,0.0,0.0,,1.0000000000000022
2017-04-15,0.0,0.0,,1.0000000000000022
2017-04-16,0.0,0.0,,1.0000000000000022
2017-04-17,0.0,0.0,,0.0
2017-04-18,0.0,0.0,,0.0
2017-04-20,0.0,0.0,,0.0
2017-04-21,0.35,4.5,,4.500000000000002
2017-04-22,0.02,0.2,,4.700000000000002
2017-04-23,0.0,0.0,,4.700000000000002
2017-04-24,0.06,0.0,,4.700000000000002
2017-04-25,0.29,3.0,,7.700000000000002
2017-04-26,0.02,0.0,,7.700000000000002
2017-04-27,0.21,2.0,,9.700000000000003
2017-05-02,0.0,0.0,,5.200000000000002
2017-05-03,0.07,0.6,,5.600000000000001
2017-05-05,0.0,0.0,,5.600000000000001
2017-05-06,0.0,0.0,,5.600000000000001
2017-05-07,0.0,0.0,,2.600000000000002
2017-05-08,0.0,0.0,,2.600000000000002
2017-05-12,0.0,0.0,,0.6000000000000018
2017-05-13,0.0,0.0,,0.6000000000000018
2017-05-14,0.0,0.0,,0.0
2017-05-15,0.0,0.0,,0.0
2017-05-16,0.0,0.0,,0.0
2017-05-17,0.0,0.0,,0.0
2017-05-18,0.26,3.1,,3.100000000000002
2017-05-19,0.67,7.1,10.0,10.200000000000001
2017-05-20,0.09,0.4,,10.600000000000001
2017-05-23,0.21,0.6,,11.200000000000001
2017-05-30,0.0,0.0,,11.200000000000001
2017-05-31,0.0,0.0,,11.200000000000001
2017-06-01,0.0,0.0,,11.200000000000001
2017-06-02,0.0,0.0,,8.100000000000001
2017-06-04,0.01,0.0,,1.0000000000000018
2017-06-05,0.0,0.0,,0.6000000000000018
2017-06-06,0.0,0.0,,0.0
2017-06-10,0.0,0.0,,0.0
2017-06-11,0.0,0.0,,0.0
2017-06-14,0.0,0.0,,0.0
2017-06-15,0.0,0.0,,0.0
2017-06-16,0.0,0.0,,0.0
2017-06-17,0.0,0.0,,0.0
2017-06-18,0.0,0.0,,0.0
2017-06-19,0.0,0.0,,0.0
2017-06-22,0.0,0.0,,0.0
2017-06-24,0.0,0.0,,0.0
2017-06-25,0.0,0.0,,0.0
2017-06-26,0.0,0.0,,0.0
2017-06-27,0.0,0.0,,0.0
2017-06-28,0.0,0.0,,0.0
2017-06-29,0.0,0.0,,0.0
2017-07-01,0.0,0.0,,0.0
2017-07-02,0.0,0.0,,0.0
2017-07-03,0.0,0.0,,0.0
2017-07-04,0.0,0.0,,0.0
2017-07-06,0.0,0.0,,0.0
2017-07-10,0.0,0.0,,0.0
2017-07-14,0.0,0.0,,0.0
2017-07-15,0.0,0.0,,0.0
2017-07-16,0.0,0.0,,0.0
2017-07-19,0.0,0.0,,0.0
2017-07-23,0.0,0.0,,0.0
2017-07-24,0.0,0.0,,0.0
2017-07-25,0.0,0.0,,0.0
2017-08-12,0.0,0.0,,0.0
2017-08-19,0.0,0.0,,0.0
2017-08-20,0.0,0.0,,0.0
2017-08-21,0.0,0.0,,0.0
2017-08-22,0.0,0.0,,0.0
2017-08-23,0.0,0.0,,0.0
2017-08-28,0.0,0.0,,0.0
2017-08-30,0.0,0.0,,0.0
2017-09-02,0.0,0.0,,0.0
2017-09-03,0.0,0.0,,0.0
2017-09-04,0.0,0.0,,0.0
2017-09-05,0.0,0.0,,0.0
2017-09-06,0.0,0.0,,0.0
2017-09-07,0.0,0.0,,0.0
2017-09-08,0.0,0.0,,0.0
2017-09-09,0.0,0.0,,0.0
2017-09-13,0.0,0.0,,0.0
2017-09-18,0.0,0.0,,0.0
2017-09-19,0.0,0.0,,0.0
2017-09-20,0.0,0.0,,0.0
2017-09-21,0.0,0.0,,0.0
2017-09-22,0.0,0.0,,0.0
2017-09-23,0.0,0.0,,0.0
2017-09-26,0.0,0.0,,0.0
2017-09-27,0.0,0.0,,0.0
2017-10-04,0.0,0.0,,0.0
2017-10-05,0.0,0.0,,0.0
2017-10-06,0.0,0.0,,0.0
2017-10-07,0.0,0.0,,0.0
2017-10-08,0.0,0.0,,0.0
2017-10-09,0.05,0.2,,0.2000000000000018
2017-10-11,0.0,0.0,,0.2000000000000018
2017-10-26,0.0,0.0,,0.2000000000000018
